,text,topic
11648,"Although I moan about @TLRailUK sometimes, a direct train to St Pancras in the morning from Mitcham beats having to travel via Victoria and the tube. The service has certainly got better in the last year and I normally get a seat which is a double bonus.",service
11649,Always comforting when your train driver doesn’t even know why there’s a delay 🙂 @TLRailUK,delays
11650,Always good to see at the end of a 12 hour day that all your trains are either cancelled or delayed. @TLRailUK #stillfailing https://t.co/6mK1BgeCua,delays
11651,Always love it when I hear those @geofftech announcements on #Thameslink trains,none
11652,Always mildly disconcerting when you’re on a @TLRailUK train that slams on its brakes over pointwork! 9O37 WH224-22.,brakes
11653,Always think it’s odd how @TLRailUK station boards say “arrived” when there’s no train in sight. Had a Delay Repay claim rejected because it was supposedly only 14 minutes late because “arrived” apparently doesn’t mean it’s at the station! @TransportFocus,delays
11654,Am I alone in thinking that the new @LNER Azuma trains are uncomfortable? Shiny and new sure but why so little foam on the rigid upright metal seats? Not as bad as @GNRailUK Thameslink trains but not far off! passenger comfort not a thing these days?,seats
16314,Am I the only one thinking that common sense would dictate you don't do this? BBC News - Govia Thameslink fined £1m over Gatwick Express window death https://t.co/m8MeB0YThv,none
16315,"Am having the dubious pleasure of experiencing the new #Thameslink carriages for the first time, with the 'ironing board' seats. They are terrible. I have chronic joint pain from Ehlers Danlos Syndrome and can feel a flare up in the making. 3 hours to go and back is in agony 😭",seats
11655,Am on yet another Thameslink train that is delayed. I don’t think I’ve been on one on time for weeks. It really is soul destroying. @TLRailUK,delays
11656,Amazing I get better WiFi on international flights than on a 30 min thameslink train.,wifi
11657,Amazing effort @TLRailUK. Don't how your scale works but there are no seats available and people are standing in this catriage. 4 stops in on Brighton to London service. You need more than one train running within an hour during rush hour. It's ridiculous. https://t.co/GsbePOUzdT,train_general
11658,Amazing that nobodies travelling but Thameslink's still delayed,delays
11659,"Amazingly, @TLRailUK, your WiFi is as unreliable as the train service.",wifi
16316,"Amen to that... Try emptying a Stoma bag in a train toilet especially with a wet floor @GNRailUK & @TLRailUK especially... Also try getting into some @EFL football grounds without being nearly ""strip searched"" because you are carrying a bag. 😡",none
11660,"Amid continuing chaos on #Thameslink, Platform announcements at Blackfriars station are now wisely starting with the words: “It LOOKS like the next train to arrive on Platform 2 will be the...”",station
16317,Amusing to see that @HistoricEngland had to approve the new Thameslink info screens at St Pancras as it is grade 1 listed despite that bit of the station just being a no frills concrete box railbusinessdaily.com/%e2%80%8bnew-t…,station
11661,"An announcement that animals on the track a Kentish Town were delaying Thameslink trains genuinely made me smile while standing in the drizzle at Set Albans this morning. I am so glad Rosie, Ronnie, and Hope the goats are home okay. @KTCityFarm @HOOFktcf https://t.co/0Pqdt1fzbU",delays
11662,"An epidemic sweeping #Britain, I've noticed this time, is young folks keeping their feet on seats, with footwear on In this case, 2 days ago on @TLRailUK from #Gatwick to #LondonBridge, the lad was reprimanded by a lady but he refused to put his feet down #rude https://t.co/C58jP538Ox",vandalism
11663,An unwelcome sign of normality: the thameslink is delayed.,delays
11664,"And #thameslink are at it again! Make everyone get off at Stevenage to fudge your figures and look like the train gets in on time, whilst passengers wait in the cold for 45 minutes!",delays
11665,And @TLRailUK do it again. Delayed AGAIN......absolutely appalling....not like it’s a one off either....,delays
11666,And a roof that doesn't leak. @TLRailUK,roof
11667,And four weeks after I first contacted you about this there is still no door. Come on @TLRailUK @SteveWhiteRail please sort this out! https://t.co/D2bt4OS7Gu,doors
11668,"And here it is.... @Se_Railway are just mitigating THEIR losses with tomorrow's cancellations, no train scheduled no delay payments to customers. It is telling that @SouthernRailUK and @TLRailUK are planning on running full services, even on the same tracks in many cases",delays
11669,And here we go again @TLRailUK 47 minutes delay for train to Cambridge - thanks for the nice start to the week end! No announcements made! Again...,delays
11670,And here we go again @TLRailUK 47 minutes delay for train to Cambridge - thanks for the nice start to the week end! No announcements made! Again...,service
11671,And here we go again @TLRailUK 47 minutes delay for train to Cambridge - thanks for the nice start to the week end! No announcements made! Again...,station
11672,And look look 👀 power at every pair of seats 💺😲 which for the girls whose phone suddenly dropped to 25% battery was an extra joy. Good work @TLRailUK #itsthelittlethings https://t.co/eIbRamrYz1,plugs
11673,And now we’re ‘held’ at Cricklewood ‘there will be an extensive wait.’ Advise anyone trying to travel on the line @TLRailUK to give up.,delays
11674,"And the next train left from a different platform with no announcement despite a passenger asking for info, appalling service #Thameslink shame on you!!!",station
11675,And the reason for the 07.43 delay and 07.44 cancellation FLT to LBG this morning is....? @TLRailUK,delays
11676,And to make the ending of a day even better @TLRailUK Service to Bedford has what looks like Vomit all over the seats 🤢🤢,vandalism
11677,"And why to forget d mighty skyscrapers... Be it a view of Burj Khalifa from Emirates' flight window in Dubai or the view of The Shard from Thameslink's train window on London Bridge....these views have not just momentarily had me, but are still having me whenever I cross them... https://t.co/LQB4JEw4Tc",none
11678,"Angry that my bae the @GatwickExpress isn't keeping to my times today, gutted to deal with the #Thameslink legroom and lack of plugs. At least my trip will be worth it!",plugs
11679,Animals on the railway? @TLRailUK clearly have someone new to write their lies errrr explanations for delays,delays
11680,"Announcement at #Gatwick station earlier- the 18.03 #Thameslink is cancelled due to severe weather. Seriously, 32 degrees!!! @TLRailUK @ihatethameslink",delays
11681,"Announcement at #Gatwick station earlier- the 18.03 #Thameslink is cancelled due to severe weather. Seriously, 32 degrees!!! @TLRailUK @ihatethameslink",service
11682,Announcements and have some situational awareness. This is aimed mainly at people using following operators @LNRailway @LDNOverground @greateranglia @AvantiWestCoast @LNER @WestMidRailway @EastMidRailway @GWRHelp @TPExpressTrains @northernassist @TLRailUK,station
11683,Annoyingly I have to concede some common sense to @TLRailUK. Train delayed 25 mins. But because there was working WiFi managed to dial into my stand up. #silverlinings,delays
11684,Another #thameslink cancellation. That’s delayed journeys four days in a row 😡,delays
11685,"Another (expensive) rush hour journey between major cities Sheffield, Manchester, Liverpool on a 4 carriage train rammed up against the toilet door - when can we have some regional equality? @SCR_Mayor @DameSarahStorey @EastMidRailway dreaming of #thameslink 12 carriage bliss",none
11686,Another @TLRailUK train delayed again.. the train delays I’ve experienced in the last 2 weeks are worst than the last year combined 🙄,delays
11687,"Another @TLRailUK train, another stuck information screen. Vehicle 403011 currently heading to Orpington from STP. Awkward as I could do with knowing the calling pattern... #infofail @splatzuk https://t.co/vWEOXn5obQ",announcements
11688,Another Day Another Delayed Train ... Must Be Seriously Today as Even the Blackfriars Service is Delayed Today ... st mary cray to London 8:02 SHOULD be 8:07 it’s always late ! @Se_Railway @TLRailUK @GrumpNow @StanleyKroenke1,delays
11689,Another Monday morning of @TLRailUK delays meaning I could have had a little more sleep rather than standing on the platform like a lemon,delays
11690,Another bike taking up 3 seats on the @TLRailUK train from Hitchin to London 8.56. Why are they allowed through the gates? @GNRailUK,none
11691,Another classic monday with relentless cancelled and delayed trains from @TLRailUK to kick the week off... #trainde https://t.co/4heyedl5LO,delays
11692,"Another damning indictment on @TLRailUK on the 6.52 from West Sutton into central London. Train driver has just done a tannoy announcement asking if a passenger would take a photo of a leaking toilet and tweet it as he has reported it, but nothing has been done!",toilets
